CHROM	GeneStart	GeneEnd	GeneName
16	1333605	1348482	BAIAP3
16	1349240	1351804	TSR3
16	1351899	1363091	GNPTG
16	1363205	1414691	UNKL
16	1444933	1474974	CLCN7
16	1493351	1509936	TELO2
16	1510427	1612108	IFT140
16	1706220	1768824	MAPK8IP3
16	1770320	1771534	NME3
16	1771895	1773119	MRPS34
16	1782923	1789013	NUBP2
16	1809103	1826787	HAGH
16	1827224	1839306	FAHD1
16	1944579	1954631	RPL3L
16	1959516	1961906	NDUFB10
16	1962061	1964826	RPS2
16	1972063	1978685	TBL3
16	1984149	1986028	GFER
16	1989945	1993072	SYNGR3
16	1997652	2009747	ZNF598
16	2026868	2037984	SLC9A3R2
16	2039815	2047847	NTHL1
16	2047989	2088610	TSC2
16	2148144	2153421	RAB26
16	2155798	2176574	TRAF7
16	2177183	2196432	CASKIN1
16	2205177	2208877	MLST8
16	2211602	2214777	PGP
16	2239872	2251566	ECI1
16	2253116	2268056	RNPS1
16	2275878	2340746	ABCA3
16	2475146	2500958	TBC1D24
16	2513726	2519745	ATP6V0C
16	2520362	2530759	AMDHD2
16	2537964	2597767	PDPK1
16	2682494	2707327	KCTD5
16	2752329	2770867	SRRM2
16	2883195	2899149	FLYWCH2
16	2911979	2948727	FLYWCH1
16	2969245	2971948	PAQR4
16	3024031	3027657	THOC6
16	3500945	3536271	CLUAP1
16	3658037	3717508	TRAP1
16	3725055	3879916	CREBBP
16	3962649	4116185	ADCY9
16	4608883	4614797	UBALD1
16	4624824	4688908	MGRN1
16	4693693	4695179	NUDT16L1
16	4777614	4788521	SEPT12
16	4796962	4802571	ROGDI
16	4803203	4847265	GLYR1
16	4882507	4937045	PPL
16	4958317	5014970	SEC14L5
16	5071809	5084881	ALG1
16	6019131	7710745	RBFOX1
16	8674587	8781430	ABAT
16	8795180	8797614	TMEM186
16	8797813	8847825	PMM2
16	8852942	8869012	CARHSP1
16	8892094	8963285	USP7
16	9753405	10182754	GRIN2A
16	10743786	10769105	NUBP1
16	10766676	10818493	TVP23A
16	10944488	11178690	CLEC16A
16	11547722	11587466	LITAF
16	11668433	11676326	SNN
16	11750586	11797258	ZC3H7A
16	11834196	11851512	RSL1D1
16	11868128	11916662	GSPT1
16	11976734	12568629	SNX29
16	12659799	12803776	CPPED1
16	12901620	13235409	SHISA9
16	13920157	13948347	ERCC4
16	17102324	17470796	XYLT1
16	18782955	18790334	RPS15A
16	18791669	18801466	ARL6IP1
16	18804853	18926041	SMG1
16	18983934	19061843	TMC7
16	19067595	19078158	COQ7
16	19168213	19267076	SYT17
16	19501693	19521964	GDE1
16	19523857	19551271	CCP110
16	19555415	19700476	C16orf62
16	19858971	19885594	GPRC5B
16	20409534	20440427	ACSM5
16	20733666	20741739	THUMPD1
16	20858074	20900239	DCUN1D3
16	20899868	20924116	LYRM1
16	21158377	21179556	TMEM159
16	21258518	21303136	CRYM
16	21597221	21655432	METTL9
16	21953064	21983171	UQCRC2
16	22206271	22283996	EEF2K
16	22297375	22333700	POLR3E
16	23061407	23149270	USP31
16	23388493	23452994	COG7
16	23463542	23510411	GGA2
16	23522013	23557343	EARS2
16	23557541	23570590	UBFD1
16	23581014	23596290	NDUFAB1
16	23641366	23667144	DCTN5
16	23835979	24220113	PRKCB
16	24255553	24361863	CACNG3
16	24539587	24572445	RBBP6
16	24919384	25015261	ARHGAP17
16	25111726	25178023	LCMT1
16	27203486	27220730	KDM8
16	27460613	27549890	GTF3C1
16	27550147	27778629	KIAA0556
16	27787529	28063424	GSG1L
16	28097976	28211368	XPO6
16	28379582	28735513	EIF3C
16	28494649	28498505	APOBR
16	28605587	28623197	SULT1A1
16	28823048	28836800	ATXN2L
16	28842411	28846269	TUFM
16	28846600	28873820	SH2B1
16	28878488	28904205	ATP2A1
16	28904421	28925163	RABEP2
16	28950997	28963863	NFATC2IP
16	28974775	28984299	SPNS1
16	29453593	30193793	BOLA2
16	29459886	30203920	SULT1A3
16	29679120	29697411	QPRT
16	29790713	29805310	KIF22
16	29806096	29810231	MAZ
16	29812088	29814638	PRRT2
16	29816207	29819754	PAGR1
16	29820394	29847989	MVP
16	29858356	29862857	CDIPT
16	29871159	29899019	SEZ6L2
16	29900826	29905897	ASPHD1
16	29906336	29926033	KCTD13
16	29973867	29991568	TAOK2
16	29992321	29995605	HIRIP3
16	30005514	30013596	DOC2A
16	30024427	30030527	FAM57B
16	30053090	30070212	ALDOA
16	30075976	30085062	PPP4C
16	30092314	30096216	YPEL3
16	30114105	30123209	MAPK3
16	30183410	30188964	CORO1A
16	30350766	30355361	CD2BP2
16	30357101	30370183	TBC1D10B
16	30374802	30377900	MYLPF
16	30378133	30382804	SEPT1
16	30423698	30429980	DCTPP1
16	30443625	30445727	SEPHS2
16	30472662	30521665	ITGAL
16	30699141	30739733	SRCAP
16	30748299	30760160	PHKG2
16	30761612	30774114	RNF40
16	30834041	30893944	BCL7C
16	30896607	30902539	CTF1
16	30957294	30984023	SETD1A
16	30985198	30988183	HSD3B7
16	30989256	31010396	STX1B
16	31033095	31040167	STX4
16	31090854	31094729	VKORC1
16	31108294	31112265	BCKDK
16	31117664	31131259	KAT8
16	31180110	31191438	FUS
16	31201486	31202690	PYCARD
16	31214021	31224755	TRIM72
16	31215962	31217028	PYDC1
16	31259967	31331707	ITGAM
16	31355134	31382496	ITGAX
16	31458273	31466889	ARMC5
16	31472155	31477576	TGFB1I1
16	31489475	31508373	C16orf58
16	31527882	31528691	AHSP
16	46659677	46689133	VPS35
16	46884380	46928997	GPT2
16	46955362	46973572	DNAJA2
16	47081520	47143612	NETO2
16	47154388	47461274	ITFG1
16	47461299	47699366	PHKB
16	48244167	48351802	LONP2
16	48360536	48385318	SIAH1
16	48538726	48609972	N4BP1
16	49277918	49281465	CBLN1
16	50025206	50035458	CNEP1R1
16	50065970	50105061	HEATR3
16	50266540	50315505	ADCY7
16	50319018	50368774	BRD7
16	50742050	50796508	CYLD
16	53055033	53324895	CHD9
16	53434439	53490300	RBL2
16	53491040	53503304	AKTIP
16	53599239	53703934	RPGRIP1L
16	53703963	54111915	FTO
16	55509001	55583098	LPCAT2
16	55566672	55567503	CAPNS2
16	56191339	56357444	GNAO1
16	56361452	56425327	AMFR
16	56429136	56451202	NUDT21
16	56451512	56476205	OGFOD1
16	56484347	56519862	BBS2
16	56589355	56590949	MT3
16	56608566	56609354	MT2A
16	56617461	56618818	MT1L
16	56625673	56626971	MT1E
16	56632622	56633842	MT1M
16	56657943	56659164	MT1F
16	56666735	56667993	MT1G
16	56669814	56670989	MT1H
16	56682470	56684049	MT1X
16	56730105	56844609	NUP93
16	56932090	56943290	HERPUD1
16	57092543	57147658	CPNE2
16	57152466	57186064	FAM192A
16	57186284	57238975	RSPRY1
16	57245126	57252267	ARL2BP
16	57256097	57284540	PLLP
16	57372461	57383032	CX3CL1
16	57428169	57447528	CIAPIN1
16	57447425	57460624	COQ9
16	57462639	57471119	POLR2C
16	57471958	57486473	DOK4
16	57619693	57663582	ADGRG1
16	57735748	57756946	KATNB1
16	57758217	57802527	KIFC3
16	58113593	58129115	CFAP20
16	58157908	58197736	CSNK2A2
16	58463645	58511576	NDRG4
16	58519946	58629886	CNOT1
16	58707131	58734228	GOT2
16	61652011	62036835	CDH8
16	64943753	65122137	CDH11
16	66366622	66403169	CDH5
16	66508003	66550283	TK2
16	66604032	66612637	CMTM3
16	66614750	66696525	CMTM4
16	66720896	66751591	DYNC1LI2
16	66802878	66830899	NAE1
16	66844379	66853498	CA7
16	66880480	66885874	PDP2
16	66934444	66944025	CES2
16	67029147	67098778	CBFB
16	67110012	67147131	C16orf70
16	67154186	67159909	TRADD
16	67159988	67163820	FBXL8
16	67170497	67175097	NOL3
16	67192165	67198123	E2F4
16	67229389	67247410	FHOD1
16	67389807	67393535	TPPP3
16	67438014	67481086	ATP6V0D1
16	67562407	67637872	CTCF
16	67660948	67662647	PARD6A
16	67674533	67719370	GFOD2
16	67723102	67806536	RANBP10
16	67842310	67843499	THAP11
16	67846916	67870913	NUTF2
16	67873023	67884148	EDC4
16	67934504	67936749	PSMB10
16	67943474	67968654	SLC12A4
16	68021274	68023202	DDX28
16	68022944	68078986	DUS2
16	68245344	68259657	PLA2G15
16	68264516	68297328	SLC7A6
16	68300615	68310926	SLC7A6OS
16	68310974	68357224	PRMT7
16	68358327	68448506	SMPD3
16	68843606	69083661	TANGO6
16	69118009	69132590	CHTF8
16	69187147	69300924	SNTB2
16	69311384	69324309	VPS4A
16	69328621	69330570	PDF
16	69328621	69339552	COG8
16	69339512	69341652	NIP7
16	69355561	69385971	TERF2
16	69424595	69462520	CYB5B
16	69565966	69704666	NFAT5
16	69709401	69726439	NQO1
16	69741854	69754910	NOB1
16	69762284	69939940	WWP2
16	70113626	70156879	PDPR
16	70250231	70251900	EXOSC6
16	70252394	70289509	AARS
16	70289767	70333582	DDX19B
16	70346921	70371986	DDX19A
16	70454595	70479680	FUK
16	70480569	70523543	COG4
16	70523788	70571813	SF3B3
16	70661204	70685791	MTSS1L
16	70687439	70800900	VAC14
16	71358713	71389865	CALB2
16	71644926	71724701	PHLPP2
16	71729002	71809073	AP1G1
16	71845991	71851810	ATXN1L
16	71894408	71927813	IST1
16	72008744	72024199	DHODH
16	72054609	72060890	HP
16	72063226	72077081	HPR
16	72084857	72094316	TXNL4B
16	72093716	72112497	DHX38
16	74296775	74305733	PSMD7
16	74447428	74607094	GLG1
16	74712958	74774755	FA2H
16	74873573	74985017	WDR59
16	74999017	75110994	ZNRF1
16	75111860	75116720	LDHD
16	75218986	75224866	CTRB1
16	75229030	75267980	BCAR1
16	75293710	75433352	CFDP1
16	75538117	75556271	TMEM231
16	75566351	75577369	GABARAPL2
16	75627724	75647639	KARS
16	75647737	75656611	TERF2IP
16	76277278	76558683	CNTNAP4
16	77190919	77198308	MON1B
16	77788564	77977695	VAT1L
16	78099413	79211796	WWOX
16	80540734	80550558	DYNLRB2
16	80603779	80804173	CDYL2
16	80975802	81006897	CMC2
16	81081947	81096278	GCSH
16	81314966	81377596	GAN
16	81445170	81709799	CMIP
16	81779258	81957998	PLCG2
16	82148162	82170175	MPHOSPH6
16	82626794	83795030	CDH13
16	83807903	83813002	HSBP1
16	83899125	83915489	MLYCD
16	83968632	84002346	NECAB2
16	84122139	84145195	HSDL1
16	84368523	84463732	ATP2C2
16	84476360	84504682	TLDC1
16	84565598	84617914	COTL1
16	84648511	84662133	KLHL36
16	84699949	84779082	USP10
16	85027751	85088325	KIAA0513
16	85611423	85672539	GSE1
16	85778625	85799295	EMC8
16	85799567	85806874	COX4I1
16	86530176	86555184	MTHFSD
16	87326987	87392107	FBXO31
16	87601835	87698155	JPH3
16	87707812	87765890	KLHDC4
16	87830023	87869422	SLC7A5
16	88570381	88631299	ZC3H18
16	88643289	88651013	CYBA
16	88651940	88663080	MVD
16	88706483	88715251	CTU2
16	88715338	88784964	PIEZO1
16	88809469	88811899	APRT
16	88813734	88856877	GALNS
16	88857098	88860959	TRAPPC2L
16	89093809	89154207	ACSF3
16	89267621	89490561	ANKRD11
16	89508388	89557093	SPG7
16	89560657	89563042	RPL13
16	89575768	89596621	CPNE7
16	89644431	89657588	CHMP1A
16	89657744	89669497	SPATA33
16	89696357	89701713	SPATA2L
16	89707133	89720861	VPS9D1
16	89828499	89870272	SPIRE2
16	89873586	89911238	TCF25
16	89922009	89935804	TUBB3
16	89948731	89965963	DEF8
16	90004865	90020118	DBNDD1
17	508668	714709	VPS53
17	732607	741570	FAM57A
17	744421	752142	GEMIN4
17	759309	782255	GLOD4
17	799313	979678	NXN
17	1464186	1492487	MYO1C
17	1494577	1516499	INPP5K
17	1517989	1562560	PITPNA
17	1761965	1777446	SERPINF1
17	1779535	1829881	SMYD4
17	1829979	1897175	RPA1
17	1934677	2024865	RTN4RL1
17	2030137	2043431	DPH1
17	2041983	2043104	OVCA2
17	2059839	2303720	SMG6
17	2303943	2323873	SRR
17	2322688	2336427	TSR1
17	2337512	2379520	SGSM2
17	2416054	2511906	METTL16
17	2593629	2681802	PAFAH1B1
17	2689386	2711633	CLUH
17	2796438	3037741	RAP1GAP2
17	3474110	3499088	ASPA
17	3608262	3636219	SHPK
17	3662893	3668526	TAX1BP3
17	3668723	3669479	EMC6
17	3714625	3801144	ITGAE
17	3860323	3893043	CAMKK1
17	3923869	3964291	ATP2A3
17	4004445	4142895	ZZEF1
17	4143168	4157082	CYB5D2
17	4163371	4263941	ANKFY1
17	4269217	4366316	UBE2G1
17	4498834	4539933	SPNS2
17	4538896	4555324	MYBBP1A
17	4671384	4704261	PELP1
17	4710494	4721039	ARRB2
17	4731408	4733187	MED11
17	4733529	4739396	CXCL16
17	4796144	4798422	PSMB6
17	4807101	4822864	PLD2
17	4833340	4897287	MINK1
17	4937131	4939910	SLC25A11
17	4940335	4945016	RNF167
17	4945650	4948394	PFN1
17	4951089	4957047	ENO3
17	4959226	4967804	SPAG7
17	4967992	4987629	CAMTA2
17	4997948	5024151	KIF1C
17	5116438	5172978	USP6
17	5282263	5383223	RABEP1
17	5386026	5419650	NUP88
17	5432779	5439073	C1QBP
17	5471251	5486161	DERL2
17	6451263	6556406	PITPNM3
17	6640902	6643019	TXNDC17
17	6651739	6652270	C17orf100
17	6684713	6713333	SLC13A5
17	7189891	7218849	DLG4
17	7217125	7225097	ACADVL
17	7225342	7234262	DVL2
17	7240419	7242330	GABARAP
17	7243587	7251940	CTDNEP1
17	7252053	7259685	ELP5
17	7281735	7286629	SLC2A4
17	7306999	7312463	EIF5A
17	7312659	7315339	GPS2
17	7315632	7329312	NEURL4
17	7389728	7394843	PLSCR3
17	7402974	7404084	TMEM256
17	7408183	7417799	NLGN2
17	7459366	7484249	ZBTB4
17	7484379	7514179	POLR2A
17	7549058	7557350	TNFSF12
17	7561992	7571483	SENP3
17	7572706	7578486	EIF4A1
17	7583647	7587551	MPDU1
17	7591230	7614532	FXR2
17	7626238	7627635	SAT2
17	7646627	7655895	ATP1B2
17	7686071	7703486	WRAP53
17	7705202	7709576	EFNB3
17	7856685	7857423	NAA38
17	7884805	7911585	CHD3
17	7921859	7929435	KCNAB3
17	7930345	7931999	TRAPPC1
17	7932124	7949510	CNTROB
17	8159147	8162879	VAMP2
17	8249278	8269264	PFAS
17	8287764	8294807	SLC25A35
17	8288651	8289936	RANGRF
17	8377516	8383247	RPL26
17	8435852	8467023	NDEL1
17	8474205	8630761	MYH10
17	9021542	9239968	NTN1
17	9250471	9575808	STX8
17	9645537	9728990	USP43
17	9910609	10198390	GAS7
17	10521148	10549700	MYH2
17	10680332	10697507	SCO1
17	10697610	10711144	ADPRM
17	11241423	11558304	SHISA6
17	12020818	12141260	MAP2K4
17	12789512	12990171	ARHGAP44
17	12991612	13017947	ELAC2
17	14069402	14207213	COX10
17	15502264	15563448	TVP23C
17	15999380	16027522	TTC19
17	16030094	16215560	NCOR1
17	16217195	16325898	PIGL
17	16342534	16353436	CENPV
17	16380793	16382597	UBB
17	16415542	16436889	TRPV2
17	16442005	16491990	LRRC75A
17	17042760	17184894	MPRIP
17	17200995	17206286	PLD6
17	17212213	17237188	FLCN
17	17246624	17281186	COPS3
17	17303366	17346947	NT5M
17	17476986	17491495	MED9
17	17494439	17496181	RASD1
17	17681473	17809981	RAI1
17	17811349	17836817	SREBF1
17	17843508	17972313	TOM1L2
17	18018020	18039013	ATPAF2
17	18039297	18065243	GID4
17	18087867	18107240	DRG2
17	18183553	18208396	ALKBH5
17	18225622	18244874	LLGL1
17	18244817	18258690	FLII
17	18260534	18264764	MIEF2
17	18273921	18314778	TOP3A
17	18315280	18323070	SMCR8
17	18327860	18363563	SHMT1
17	18856299	18930698	PRPSAP2
17	19237377	19334254	EPN2
17	19337554	19378182	B9D1
17	19377721	19383231	MAPK7
17	19383442	19387155	MFAP4
17	19411178	19416175	RNF112
17	19533854	19577553	SLC47A1
17	19648751	19675572	ALDH3A2
17	19770830	19867417	ULK2
17	19904452	19977679	AKAP10
17	20009336	20314065	SPECC1
17	20449863	20467470	LGALS9B
17	20999593	21042835	USP22
17	21126928	21191153	DHRS7B
17	21197950	21214152	TMEM11
17	21284656	21314230	MAP2K3
17	21692523	21704088	KCNJ18
17	27472010	27621935	KSR1
17	27631148	27648982	LGALS9
17	27756766	27800529	NOS2
17	27878314	27893383	LYRM9
17	28042662	28194636	NLK
17	28319095	28326793	TMEM97
17	28328325	28335489	IFT20
17	28335522	28344600	TNFAIP1
17	28346628	28357448	POLDIP2
17	28357581	28361252	TMEM199
17	28367278	28370203	VTN
17	28371662	28396286	SARM1
17	28394642	28406114	SLC46A1
17	28546707	28552557	UNC119
17	28553388	28571496	PIGS
17	28573115	28576933	ALDOC
17	28614440	28645056	KIAA0100
17	28648356	28662189	SDF2
17	28662284	28701625	SUPT6H
17	28714281	28718267	RAB34
17	28719982	28723881	RPL23A
17	28724348	28726808	TLCD1
17	28744005	28749577	TRAF4
17	28855025	28860553	ERAL1
17	28879339	28897574	FLOT2
17	28897781	28902944	DHRS13
17	28954929	29006440	SEZ6
17	29042900	29056305	PIPOX
17	29073510	29180389	MYO18A
17	29255836	29294059	NUFIP2
17	29390925	29543022	TAOK1
17	29560671	29566966	ABHD15
17	29573469	29589378	GIT1
17	29593509	29613582	ANKRD13B
17	29614756	29621421	CORO6
17	29625939	29930000	SSH2
17	30116807	30185674	NSRP1
17	30248195	30291819	BLMH
17	30378924	30464814	CPD
17	30477408	30522378	GOSR1
17	30782684	30824651	CRLF3
17	30898983	30906198	TEFM
17	30921736	30957869	ADAP2
17	31094927	31374155	NF1
17	31294650	31297362	OMG
17	31316410	31321749	EVI2A
17	31391624	31531732	RAB11FIP4
17	31851865	31859199	COPRS
17	31863171	31901627	UTP6
17	32142454	32224733	RHOT1
17	32266176	32321229	RHBDL3
17	32328441	32342139	C17orf75
17	32350138	32369759	ZNF207
17	32444463	32483319	PSMD11
17	32487087	32488544	CDK5R1
17	32492522	32876872	MYO1D
17	33013088	34156532	ASIC2
17	34580749	34638232	TMEM132E
17	34927859	34961393	CCT6B
17	34961530	34962685	ZNF830
17	34980498	35004506	LIG3
17	35009112	35089329	RFFL
17	35131322	35142275	NLE1
17	35243067	35265888	SLFN5
17	35574795	35578021	PEX12
17	35587263	35723699	AP2B1
17	38850068	38853710	RPL23
17	38869859	38918778	LASP1
17	39063303	39151437	PLXDC1
17	39173456	39197495	CACNB1
17	39200283	39204648	RPL19
17	39210536	39225502	STAC2
17	39252644	39401402	FBXL20
17	39404285	39451062	MED1
17	39461511	39531316	CDK12
17	39603768	39607922	NEUROD2
17	39626924	39635865	PPP1R1B
17	39637080	39662908	STARD3
17	39688084	39728044	ERBB2
17	39729156	39730495	MIEN1
17	39921043	39927631	ORMDL3
17	39980768	39997581	PSMD3
17	40019097	40054636	MED24
17	40062193	40093382	THRA
17	40092784	40100094	NR1D1
17	40122537	40134369	MSL1
17	40140254	40172178	CASC3
17	40177010	40193788	RAPGEFL1
17	40219322	40278225	WIPF2
17	40443424	40456583	IGFBP4
17	40627728	40647851	SMARCE1
17	40655620	40665099	KRT222
17	40818117	40822585	KRT10
17	41513745	41518827	KRT15
17	41565841	41571992	KRT9
17	41582279	41586834	KRT14
17	41609779	41612688	KRT16
17	41619440	41624509	KRT17
17	41688875	41690826	EIF1
17	41754607	41786712	JUP
17	41812710	41822408	FKBP10
17	41825082	41836193	NT5C3B
17	41848519	41865370	KLHL11
17	41866917	41919014	ACLY
17	41966741	41973924	CNP
17	41976421	42017416	DNAJC7
17	42017576	42023893	NKIRAS2
17	42113111	42121304	KAT2A
17	42124976	42155044	RAB5C
17	42189087	42194532	GHDC
17	42199177	42276406	STAT5B
17	42287547	42310669	STAT5A
17	42313325	42388387	STAT3
17	42458844	42521120	ATP6V0A1
17	42535933	42544238	NAGLU
17	42562074	42565968	COASY
17	42609340	42615041	TUBG1
17	42659248	42666800	TUBG2
17	42667915	42676563	PLEKHH3
17	42682614	42698910	CNTNAP1
17	42773436	42779069	VPS25
17	42797618	42798681	COA3
17	42810132	42824292	BECN1
17	42833142	42841578	PSME3
17	42851184	42856550	AOC3
17	42950526	42964440	AARSD1
17	42980565	42991716	RUNDC1
17	42998429	43002920	RPL27
17	43006725	43014299	IFI35
17	43014605	43022322	VAT1
17	43025241	43028680	RND2
17	43170471	43210074	NBR1
17	43483917	43526598	DHX8
17	43766121	43778924	DUSP3
17	43800799	43833179	MPP3
17	43875359	43909643	MPP2
17	44011188	44023151	TMEM101
17	44034635	44067619	LSM12
17	44070730	44076043	G6PC3
17	44076753	44123646	HDAC5
17	44186986	44190864	TMUB2
17	44191805	44198070	ATXN7L3
17	44205033	44221626	UBTF
17	44248390	44268134	SLC4A1
17	44308559	44318238	RUNDC3A
17	44345086	44352798	GRN
17	44353733	44363714	FAM171A2
17	44372182	44389473	ITGA2B
17	44395277	44503370	GPATCH8
17	44677437	44689753	CCDC43
17	44759200	44779754	ADAM11
17	44850287	44899625	EFTUD2
17	44905626	44915486	GFAP
17	44959693	44968048	C1QL1
17	45023338	45061109	DCAKD
17	45061299	45105639	NMT1
17	45111640	45132410	PLCD3
17	45147317	45150270	HEXIM1
17	45160174	45169809	HEXIM2
17	45221925	45247316	FMNL1
17	46923120	46940613	GOSR2
17	47117697	47189172	CDC27
17	47253842	47310204	ITGB3
17	47531078	47621920	NPEPPS
17	47649838	47682404	KPNB1
17	47695264	47710626	TBKBP1
17	47807367	47821781	OSBPL7
17	47823272	47831511	MRPL10
17	47837681	47841333	SCRN2
17	47941523	47946782	PNPO
17	47970528	47981734	CDK5RAP3
17	48070052	48101521	CBX1
17	48107558	48121508	SNX11
17	48830988	48863005	CALCOCO2
17	48908369	48927134	UBE2Z
17	48930096	48944734	SNF8
17	49210227	49222715	ABI3
17	49223370	49230766	PHOSPHO1
17	49289206	49362473	ZNF652
17	49404048	49414905	PHB
17	49575936	49579300	NXPH3
17	49700934	49707944	SLC35B1
17	49710325	49764087	FAM117A
17	49788619	49827502	KAT7
17	50055976	50089265	ITGA3
17	50094737	50110097	PDK2
17	50111309	50129882	SAMD14
17	50133735	50150513	PPP1R9B
17	50184096	50201513	COL1A1
17	50367867	50373170	MRPL27
17	50381233	50397317	LRRC59
17	50426158	50474552	ACSF2
17	50478800	50484861	RSAD1
17	50532687	50542157	EPN3
17	50547089	50555662	SPATA20
17	50561068	50626751	CACNA1G
17	50693190	50707654	ANKRD40
17	50719565	50752711	LUC7L3
17	50962174	51120656	SPAG9
17	51153559	51161845	NME1
17	51165435	51171604	NME2
17	51260536	51297931	UTP18
17	51630313	52160017	CA10
17	54900691	54961967	TOM1L1
17	54951898	54968646	COX11
17	55750979	55776100	PCTP
17	56834099	56862791	DGKE
17	56887909	56913988	TRIM25
17	56938200	56961019	COIL
17	56978107	57006235	SCPEP1
17	57085192	57120324	AKAP1
17	57256570	57679938	MSI2
17	57838926	57850010	MRPS23
17	57861243	57955323	CUEDC1
17	57971549	57988111	VEZF1
17	58000919	58007137	SRSF1
17	58083419	58089279	DYNLL2
17	58269856	58280758	MPO
17	58345175	58352135	SUPT4H1
17	58489532	58517890	MTMR4
17	58520250	58540701	SEPT4
17	58755869	58981031	PPM1E
17	58982639	59106461	TRIM37
17	59210010	59215002	SMG8
17	59220467	59275198	GDPD1
17	59331692	59397190	YPEL2
17	59565525	59607172	DHX40
17	59619689	59693852	CLTC
17	59697306	59707598	PTRH2
17	59707502	59839911	VMP1
17	59893046	59947602	RPS6KB1
17	60043191	60078914	HEATR6
17	60149941	60159424	CA4
17	60177330	60391939	USP32
17	60443149	60525931	APPBP2
17	60677811	61392125	BCAS3
17	61865367	61927940	INTS2
17	62423885	62448729	METTL2A
17	62479025	62612565	TLK2
17	62627401	62692451	MRC2
17	63009537	63421955	TANC2
17	63432304	63446361	CYB561
17	63477061	63497366	ACE
17	63550435	63594281	DCAF7
17	63600872	63608002	TACO1
17	63622441	63693777	MAP3K3
17	63695889	63700159	LIMD2
17	63702832	63741970	STRADA
17	63745250	63773728	CCDC47
17	63774189	63818398	DDX42
17	63819433	63827671	FTSJ3
17	63827410	63831969	PSMC5
17	63832081	63842674	SMARCD2
17	63938554	63972841	SCN4A
17	64002595	64020634	ICAM2
17	64147433	64263323	TEX2
17	64319416	64390665	PECAM1
17	64477785	64496968	POLG2
17	64498256	64506119	DDX5
17	64544617	64661880	SMURF2
17	65009289	65056593	GNA13
17	65635540	66192131	CEP112
17	66212029	66229379	APOH
17	66302808	66804037	PRKCA
17	66964864	67031004	CACNG4
17	67070438	67245203	HELZ
17	67340503	67366519	PSMD12
17	67377281	67692888	PITPNC1
17	67717833	67743859	NOL11
17	67825664	67982288	BPTF
17	68035732	68046596	KPNA2
17	68248004	68256969	AMZ2
17	68413623	68551124	PRKAR1A
17	68421281	68457421	WIPI1
17	68867287	68955392	ABCA8
17	68974632	69060995	ABCA9
17	69244435	69327182	ABCA5
17	69414697	69541753	MAP2K6
17	70169535	70176323	KCNJ2
17	72121020	72124387	SOX9
17	72645946	73092714	SLC39A11
17	73165021	73170429	SSTR2
17	73193034	73208451	COG1
17	73232233	73247341	C17orf80
17	73283624	73312004	CDC42EP4
17	73334384	73644088	SDK2
17	74203656	74209829	RPL38
17	74213557	74260209	TTYH2
17	74356416	74361819	BTBD17
17	74671117	74745411	RAB37
17	74748612	74768656	SLC9A3R1
17	74862497	74872944	FDXR
17	74877311	74893595	FADS6
17	74950744	74972656	HID1
17	74987632	75004074	CDR2L
17	75032567	75063047	KCTD2
17	75109952	75129038	ARMC7
17	75130225	75131707	NT5C
17	75167730	75182834	SUMO2
17	75205450	75235679	NUP85
17	75236592	75262393	GGA3
17	75261668	75265923	MRPS7
17	75266230	75271230	MIF4GD
17	75272980	75289449	SLC25A19
17	75318076	75405708	GRB2
17	75500260	75515583	CASKIN2
17	75525702	75574906	LLGL2
17	75626845	75667189	RECQL5
17	75667116	75706521	SAP30BP
17	75721436	75757555	ITGB4
17	75757937	75765136	GALK1
17	75784839	75824417	UNK
17	75827226	75844337	UNC13D
17	75845699	75855297	WBP2
17	75874164	75878548	TRIM47
17	75888960	75896937	TRIM65
17	75898643	75904875	MRPL38
17	75910537	75941038	FBF1
17	75941511	75979073	ACOX1
17	76038775	76072491	SRP68
17	76080993	76103692	EXOC7
17	76142453	76240240	RNF157
17	76310787	76353703	PRPSAP1
17	76389532	76453141	UBE2O
17	76527348	76537542	CYGB
17	76673650	76710946	MXRA7
17	76712832	76726475	JMJD6
17	76734115	76737160	SRSF2
17	76736565	76778352	MFSD11
17	77088643	77216564	SEC14L1
17	77281410	77498658	SEPT9
17	78004237	78104845	TNRC6C
17	78112918	78132407	TMC6
17	78168590	78171936	SYNGR2
17	78378618	78424659	PGS1
17	78674047	78782223	CYTH1
17	78852977	78925088	TIMP2
17	78971253	78979979	LGALS3BP
17	78991716	79009817	CANT1
17	79074937	79086349	ENGASE
17	79089345	79516148	RBFOX3
17	79833156	79839251	CBX4
17	80036632	80099775	CCDC40
17	80101556	80119331	GAA
17	80135214	80146961	EIF4A3
17	80209280	80220313	SGSH
17	80220401	80252716	SLC26A11
17	80260861	80393498	RNF213
17	80466833	80476446	NPTX1
17	80544825	80964330	RPTOR
17	80991841	80999153	CHMP6
17	81035147	81116305	BAIAP2
17	81117296	81165992	AATK
17	81189593	81222951	CEP131
17	81244811	81294921	SLC38A10
17	81399721	81463817	BAHCC1
17	81509971	81512866	ACTG1
17	81556885	81636930	NPLOC4
17	81665036	81666577	OXLD1
17	81683932	81701618	HGS
17	81703370	81707240	MRPL12
17	81712236	81720517	SLC25A10
17	81843158	81860471	P4HB
17	81867719	81871406	ARHGDIA
17	81887835	81891580	ALYREF
17	81902901	81911355	PCYT2
17	81918269	81927711	MAFG
17	81932386	81937328	PYCR1
17	81977550	82017322	ASPSCR1
