CHROM	GeneStart	GeneEnd	GeneName
15	41828085	41837581	JMJD7
15	41828095	41848155	JMJD7-PLA2G4B
15	41837775	41848147	PLA2G4B
15	41848144	41894077	SPTBN5
15	41895939	41972578	EHD4
15	42158701	42208316	VPS39
15	42210452	42273663	TMEM87A
15	42273233	42356935	GANC
15	42348103	42412317	AC012651.1
15	42359500	42412318	CAPN3
15	42412823	42491123	ZNF106
15	42491233	42545356	SNAP23
15	42537820	42548802	LRRC57
15	42548810	42569994	HAUS2
15	42575659	42720981	STARD9
15	42723559	42737126	CDAN1
15	42738734	42920809	TTBK2
15	42942897	43106113	UBR1
15	43123279	43185146	TMEM62
15	43185118	43197176	CCNDBP1
15	43323649	43330605	LCMT2
15	43330674	43354555	ADAL
15	43358172	43371025	ZSCAN29
15	43369221	43409771	TUBGCP4
15	43403061	43510728	TP53BP1
15	43510958	43531620	MAP1A
15	43533462	43590253	PPIP5K1
15	43593054	43604901	CKMT1B
15	43599398	43618800	STRC
15	43628503	43668118	CATSPER2
15	43663654	43684339	AC011330.1
15	43692886	43699222	CKMT1A
15	43726918	43747094	CATSPER2P1
15	43746392	43773279	PDIA3
15	43772600	43777543	ELL3
15	43777087	43802589	SERF2
15	43796142	43803043	HYPK
15	43804492	43824802	MFAP1
15	43826963	43868419	WDR76
15	43870761	44195252	FRMD5
15	44288729	44415758	CASC4
15	44427234	44529038	CTDSPL2
15	44527257	44536923	EIF3J-AS1
15	44537057	44563029	EIF3J
15	44562696	44663678	SPG11
15	44711477	44718877	B2M
15	44728988	44767829	TRIM69
15	45023104	45077185	SORD
15	45129933	45165576	DUOX1
15	45167214	45201175	SHF
15	45361124	45402327	GATM
15	45402331	45421419	SPATA5L1
15	45479611	45522807	SLC30A4
15	45587123	45615999	BLOC1S6
15	45631148	45691294	SQOR
15	47184101	47774223	SEMA6D
15	48134631	48178517	MYEF2
15	48191539	48203756	CTXN2
15	48191664	48304078	SLC12A1
15	48331011	48343373	DUT
15	48408306	48645849	FBN1
15	48712928	48811146	CEP152
15	48823735	48963444	SHC4
15	48877886	48880183	EID1
15	48988476	49046563	SECISBP2L
15	49106068	49155661	COPS2
15	49155656	49367869	GALK2
15	49326962	49620931	FAM227B
15	49343608	49344254	AC022306.2
15	49423096	49488775	FGF7
15	49620980	49656232	DTWD1
15	49858238	50182817	ATP8B4
15	50182196	50236395	SLC27A2
15	50275392	50355408	GABPB1
15	50354959	50372202	GABPB1-AS1
15	50424380	50514419	USP8
15	50552473	50686815	TRPM7
15	50702266	50765808	SPPL2A
15	50908672	51005900	AP4E1
15	51056598	51105276	TNFAIP8L3
15	51341629	51408013	GLDN
15	51447711	51622833	DMXL2
15	51681353	51721031	SCG3
15	51723011	51751585	LYSMD2
15	51751561	51816368	TMOD2
15	51829628	51947295	TMOD3
15	51938025	51971806	LEO1
15	51952106	52067372	MAPK6
15	52115105	52191369	GNB5
15	52180093	52205874	CERNA1
15	52192322	52295798	MYO5C
15	52307283	52529050	MYO5A
15	52547045	52569883	ARPP19
15	52581317	52709817	FAM214A
15	54012904	54633414	UNC13C
15	55180806	55197067	RSL24D1
15	55202966	55319113	RAB27A
15	55317184	55319161	PIGBOS1
15	55318960	55355648	PIGB
15	55340032	55408510	CCPG1
15	55355248	55498360	DNAAF4-CCPG1
15	55408548	55418764	C15orf65
15	55410525	55508234	DNAAF4
15	55538890	55588947	PYGO1
15	55611546	55743090	PRTG
15	55826922	55993746	NEDD4
15	56087280	56243266	RFX7
15	56244009	56445997	TEX9
15	56421544	56465137	MNS1
15	56630181	56918571	ZNF280D
15	56918623	57299281	TCF12
15	57375967	57550727	CGNL1
15	57591941	57685364	MYZAP
15	57706629	57782762	POLR2M
15	57953424	58497866	ALDH1A2
15	58138169	58185911	AQP9
15	58588807	58749978	ADAM10
15	58771192	58861900	MINDY2
15	58865175	59097419	RNF111
15	58879045	58933653	SLTM
15	59132434	59372900	MYO1E
15	59372693	59523549	FAM81A
15	59638062	59657541	GTF2A2
15	59659146	59689534	BNIP2
15	60347134	60402883	ANXA2
15	60419609	60479160	ICE2
15	60488284	61229319	RORA
15	61852389	62060473	VPS13C
15	62060503	62062434	AC104590.1
15	62390526	62844631	TLN2
15	63042632	63071915	TPM1
15	63121800	63142061	LACTB
15	63125872	63158021	RPS27L
15	63189469	63267782	RAB8B
15	63276018	63309126	APH1B
15	63321378	63382161	CA12
15	63504511	63594640	USP3
15	63544247	63601589	USP3-AS1
15	63597353	63602428	FBXL22
15	63608618	63833942	HERC1
15	63907036	64072033	DAPK2
15	64072559	64094018	FAM96A
15	64094123	64146090	SNX1
15	64151715	64157481	SNX22
15	64155812	64163205	PPIB
15	64165517	64356259	CSNK1G1
15	64387748	64455303	TRIP4
15	64460742	64686068	ZNF609
15	64687573	64703281	OAZ2
15	64739892	64775587	RBPMS2
15	64815632	64825668	PIF1
15	64841883	64868007	PLEKHO2
15	64911902	64958700	ANKDD1A
15	64963021	64990310	SPG21
15	65001512	65029639	MTFMT
15	65053337	65076690	RASL12
15	65092770	65115197	UBAP1L
15	65117379	65133836	PDCD7
15	65148219	65185342	CLPX
15	65234460	65300618	PARP16
15	65327127	65378040	IGDCC3
15	65381464	65423072	IGDCC4
15	65442463	65517704	DPP8
15	65530418	65578352	HACD3
15	65578753	65611289	INTS14
15	65611366	65660995	SLC24A1
15	65658046	65792293	DENND4A
15	65726054	65891991	RAB11A
15	65771176	65772139	AC011939.1
15	65895079	66253747	MEGF11
15	66293217	66333898	DIS3L
15	66336206	66386746	TIPIN
15	66386817	66492312	MAP2K1
15	66488658	66492109	AC116913.1
15	66490135	66497813	SNAPC5
15	66498015	66524532	RPL4
15	66504959	66550128	ZWILCH
15	66547179	66565979	LCTL
15	66702228	66782848	SMAD6
15	66860303	66867023	AC110048.2
15	67063763	67195195	SMAD3
15	67201033	67255195	AAGAB
15	67254800	67502260	IQCH
15	67403619	67521844	IQCH-AS1
15	67521068	67530143	C15orf61
15	67542709	67807123	MAP2K5
15	67819704	67834561	SKOR1
15	68054179	68198603	PIAS1
15	68184032	68229718	AC107871.1
15	68190705	68206110	CALML4
15	68206992	68257211	CLN6
15	68277803	68295865	FEM1B
15	68296533	68432162	ITGA11
15	68578969	68727806	CORO2B
15	68778535	68820897	ANP32A
15	68818221	68946811	SPESP1
15	68930525	69062743	NOX5
15	69160584	69272217	GLCE
15	69298947	69407780	PAQR5
15	69414246	69448427	KIF23
15	69452784	69456194	RPLP1
15	69463026	69571440	DRAIC
15	70047790	70098176	TLE3
15	70654554	70763593	UACA
15	70829130	70854159	LARP6
15	70853239	71053657	LRRC49
15	70881342	70892785	THAP10
15	71096952	71783383	THSD4
15	71164770	71165415	HMGB1P6
15	71822289	72118577	MYO9A
15	72114258	72143688	SENP8
15	72159807	72197785	GRAMD2A
15	72199029	72231822	PKM
15	72241181	72272999	PARP6
15	72284727	72320129	CELF6
15	72284727	72375981	AC009690.1
15	72340919	72376476	HEXA
15	72407778	72475168	TMEM202-AS1
15	72474326	72602985	ARIH1
15	72686179	72738476	BBS4
15	72751369	72785846	ADPGK
15	73051710	73305206	NEO1
15	73319859	73369264	HCN4
15	73560014	73634134	NPTN
15	73567012	73569294	NPTN-IT1
15	73683966	73714518	CD276
15	73735431	73752747	C15orf59
15	73925989	73952137	LOXL1
15	73978923	73994622	STOML1
15	73994673	74047812	PML
15	74100311	74138540	ISLR2
15	74125915	74129278	AC010931.2
15	74173671	74176872	ISLR
15	74337759	74367740	CYP11A1
15	74409289	74434467	SEMA7A
15	74445977	74461182	UBL7
15	74461265	74481302	UBL7-AS1
15	74541177	74598131	ARID3B
15	74598500	74645414	CLK3
15	74630558	74696292	EDC3
15	74782057	74803198	CSK
15	74826547	74831802	CPLX3
15	74836116	74843346	ULK3
15	74843730	74873365	SCAMP2
15	74890005	74902219	MPI
15	74899987	74907121	FAM219B
15	74919791	74938168	COX5A
15	74954416	74957464	RPP25
15	74957219	75021496	SCAMP5
15	75023555	75117462	PPCDC
15	75195643	75212169	C15orf39
15	75335891	75343224	COMMD4
15	75346744	75347161	AC068338.3
15	75346955	75357114	NEIL1
15	75355207	75368630	MAN2C1
15	75368155	75369584	AC068338.2
15	75369379	75455842	SIN3A
15	75463251	75579289	PTPN9
15	75598083	75626469	SNUPN
15	75639085	75648706	IMP3
15	75639760	75640976	AC105020.6
15	75647906	75662301	SNX33
15	75674322	75712848	CSPG4
15	75843285	75901078	UBE2Q2
15	75903859	75942510	FBXO22
15	75935969	76059795	NRG4
15	76059837	76229121	TMEM266
15	76215355	76311472	ETFA
15	76347904	76905444	SCAPER
15	76931619	76954392	RCN2
15	76993359	77037332	PSTPIP1
15	77041404	77083984	TSPAN3
15	77100656	77420144	PEAK1
15	77420412	77485607	HMG20A
15	77613027	77820900	LINGO1
15	77984036	78077724	TBC1D2B
15	78104606	78131544	CIB2
15	78131498	78171949	IDH3A
15	78167468	78245688	ACSBG1
15	78264086	78282196	DNAJA4
15	78277835	78299794	WDR61
15	78340324	78348230	CRABP1
15	78437431	78501456	IREB2
15	78507564	78537372	HYKK
15	78540405	78552419	PSMA4
15	78565520	78595269	CHRNA5
15	78759203	78811431	ADAMTS7
15	78810487	78898133	MORF4L1
15	78906127	78906809	AC011944.2
15	78921058	78949574	CTSH
15	78959947	79090773	RASGRF1
15	79191707	79283945	ANKRD34C-AS1
15	79293285	79298235	ANKRD34C
15	79311062	79427432	TMED3
15	79432516	79472290	KIAA1024
15	79833585	79897379	MTHFS
15	79845150	79923754	ST20-MTHFS
15	79898840	79923702	ST20
15	79920195	79922455	AC015871.3
15	79922771	79926993	ST20-AS1
15	80059568	80138393	ZFAND6
15	80152490	80186946	FAH
15	80195484	80252213	CTXND1
15	80344853	80403575	AC016705.2
15	80404350	80597937	ARNT2
15	80679684	80755621	ABHD17C
15	80779343	80951776	CEMIP
15	80946289	80989878	MESD
15	80999593	80999981	AC068870.2
15	81000944	81005788	TLNRD1
15	81007033	81149175	CFAP161
15	81159575	81314058	IL16
15	81309053	81324183	STARD5
15	81324377	81518200	TMC3-AS1
15	82041778	82046141	MEX3B
15	82130230	82262763	EFL1
15	82262810	82284930	SAXO2
15	82298553	82334609	ADAMTS7P1
15	82339998	82349475	GOLGA6L10
15	82430018	82439153	GOLGA6L9
15	82459472	82477258	CSPG4P10
15	82472993	82513950	GOLGA2P10
15	82536753	82540564	RPS17
15	82543201	82648861	CPEB1
15	82647770	82692820	CPEB1-AS1
15	82659281	82709914	AP3B2
15	82750564	82757206	SNHG21
15	82752884	82757208	SCARNA15
15	82809628	82836108	WHAMM
15	82836946	82986153	HOMER2
15	82986207	82991057	FAM103A1
15	82988441	83011641	C15orf40
15	83016422	83067354	BTBD1
15	83107407	83144854	TM6SF1
15	83112738	83208018	HDGFL3
15	83447228	83618743	SH3GL3
15	83654086	84039842	ADAMTSL3
15	84080168	84126604	EFTUD1P1
15	84166547	84169896	DNM1P41
15	84186752	84197384	CSPG4P11
15	84199311	84230136	GOLGA2P7
15	84235773	84245368	GOLGA6L4
15	84398316	84411701	DNM1P51
15	84507885	84516814	GOLGA6L5P
15	84526781	84571216	UBE2Q2P1
15	84597809	84633987	AC048382.5
15	84600986	84627796	ZSCAN2
15	84622015	84623237	AC048382.6
15	84631451	84647478	SCAND2P
15	84639281	84654343	WDR73
15	84655129	84658563	NMB
15	84669538	84716716	SEC11A
15	84748635	84806432	ZNF592
15	84816680	84873482	ALPK3
15	84980440	85139145	PDE8A
15	85191438	85213905	CSPG4P12
15	85205440	85234795	AC044860.1
15	85380571	85749358	AKAP13
15	85759323	85795030	KLHL25
15	86079973	87029052	AGBL1
15	87859751	88256768	NTRK3
15	88459476	88467419	MRPL46
15	88467453	88480773	MRPS11
15	88494440	88546675	DET1
15	88621296	88632282	AEN
15	88636153	88656483	ISG20
15	88803443	88875354	ACAN
15	88877288	88895626	HAPLN3
15	88898683	88913411	MFGE8
15	89087459	89202360	ABHD2
15	89209869	89221751	RLBP1
15	89243949	89317261	FANCI
15	89305198	89334861	POLG
15	89361579	89398487	MIR9-3HG
15	89471398	89496613	RHCG
15	89508961	89510416	AC013391.3
15	89608789	89655451	KIF7
15	89664365	89679427	PLIN1
15	89677764	89690783	PEX11A
15	89748661	89751310	MESP1
15	89760591	89778754	MESP2
15	89784889	89815401	ANPEP
15	89830599	89894638	AP3S2
15	89834308	89912882	C15orf38-AP3S2
15	89895006	89912956	ARPIN
15	90001392	90082206	ZNF710
15	90074512	90082207	ZNF710-AS1
15	90083045	90102504	IDH2
15	90160604	90229679	SEMA4B
15	90229975	90234047	CIB1
15	90233808	90245811	GDPGP1
15	90265659	90278141	NGRN
15	90352245	90369146	ZNF774
15	90388218	90502243	IQGAP1
15	90529925	90645345	CRTC3
15	90717327	90816165	BLM
15	90868592	90883458	FURIN
15	90883695	90895776	FES
15	90902218	90922584	MAN2A2
15	90929964	90932569	HDDC3
15	90930180	90954093	UNC45A
15	90954870	90963125	RCCD1
15	90966038	90995629	PRC1
15	90998416	91022603	VPS33B
15	91099950	91301309	SV2B
15	91853695	92172435	SLCO3A1
15	92592574	92596462	AC091544.5
15	92617443	92809884	FAM174B
15	92882707	92899701	LINC01578
15	92883413	92949230	AC013394.1
15	92900189	93028005	CHD2
15	93035273	93089204	RGMA
15	93312557	93569483	AC091078.1
15	94231538	94483952	MCTP2
15	95209099	95327129	LINC01197
15	96325938	96340263	NR2F2
15	97960698	97973838	ARRDC4
15	98648971	98964530	IGF1R
15	99098217	99135593	SYNM
15	99136323	99251223	TTC23
15	99139317	99145370	AC036108.3
15	99251362	99390729	LRRC28
15	99257632	99260015	HSP90B2P
15	99565417	99716466	MEF2A
15	99715697	99733561	LYSMD4
15	99971589	100342005	ADAMTS17
15	100344457	100349655	SPATA41
15	100547765	100550153	AC027020.2
15	100559369	100603230	LINS1
15	100602534	100651705	ASB7
15	100877714	100916626	ALDH1A3
15	100888472	100889106	AC015712.7
15	100892859	100919283	AC015712.2
15	100919215	101078254	LRRK1
15	101175723	101251932	CHSY1
15	101270817	101277500	SELENOS
15	101281510	101295282	SNRPA1
15	101297142	101525202	PCSK6
15	101299656	101301648	AC023024.2
15	101621444	101652391	TM2D3
15	101653598	101724604	TARSL2
15	101751032	101794302	DNM1P47
15	101961603	101976543	WASH3P
16	14381	18068	WASH4P
16	46407	53628	POLR3K
16	53010	57669	SNRNP25
16	58059	76355	RHBDF1
16	77007	85853	MPG
16	84271	138860	NPRL3
16	172847	173710	HBA2
16	176680	177522	HBA1
16	180453	181181	HBQ1
16	185748	186294	Z69706.1
16	188969	229463	LUC7L
16	234546	268971	FAM234A
16	249547	269943	AC004754.1
16	268301	275980	RGS11
16	268727	283010	ARHGDIG
16	283152	287215	PDIA2
16	287440	352673	AXIN1
16	367384	370527	MRPL28
16	370773	387113	TMEM8A
16	382097	392960	Z97634.1
16	396725	410367	NME4
16	401826	412487	DECR2
16	425619	523011	RAB11FIP3
16	525155	527407	Z98882.1
16	527717	554636	CAPN15
16	566995	584136	PIGQ
16	566996	569495	NHLRC4
16	589357	629272	RAB40C
16	629239	634116	WFIKKN1
16	634427	636366	METTL26
16	636817	648474	MCRIP2
16	649311	667833	WDR90
16	668086	674174	RHOT2
16	675666	678268	RHBDL1
16	680224	682870	STUB1
16	681671	684528	JMJD8
16	684622	690444	WDR24
16	689001	692554	Z92544.2
16	692498	705829	FBXL16
16	707650	709067	Z97653.2
16	715115	719655	METRN
16	720581	722601	FAM173A
16	722582	726954	CCDC78
16	726936	735525	HAGHL
16	729753	741329	NARFL
16	760762	768865	MSLN
16	784974	788397	RPUSD1
16	788046	800737	CHTF18
16	798041	800733	GNG13
16	848525	849065	AL031008.1
16	853634	981318	LMF1
16	898967	905224	AL008727.1
16	975761	981596	AC009041.2
16	981808	986979	SOX8
16	1153121	1221772	CACNA1H
16	1305547	1309413	AC120498.9
16	1308880	1327018	UBE2I
16	1333601	1349441	BAIAP3
16	1349240	1351911	TSR3
16	1351923	1364113	GNPTG
16	1363205	1414751	UNKL
16	1419744	1420800	C16orf91
16	1434383	1444556	CCDC154
16	1444934	1475580	CLCN7
16	1493344	1510457	TELO2
16	1510427	1612110	IFT140
16	1528688	1555580	TMEM204
16	1612325	1677908	CRAMP1
16	1678256	1702280	JPT2
16	1706183	1770317	MAPK8IP3
16	1713527	1714208	AL031710.1
16	1770286	1771730	NME3
16	1771890	1773155	MRPS34
16	1773207	1781708	EME2
16	1776712	1793700	SPSB3
16	1782901	1789191	NUBP2
16	1795620	1827194	HAGH
16	1826941	1840207	FAHD1
16	1938210	1943326	MSRB1
16	1959508	1961975	NDUFB10
16	1962052	1964860	RPS2
16	1964959	1965509	SNHG9
16	1972037	1982933	TBL3
16	1978917	1984192	NOXO1
16	1984207	1987749	GFER
16	1989660	1994275	SYNGR3
16	1997654	2009823	ZNF598
16	2025356	2039026	SLC9A3R2
16	2039815	2047866	NTHL1
16	2047465	2088720	TSC2
16	2088710	2135898	PKD1
16	2140803	2154165	RAB26
16	2154797	2155358	SNHG19
16	2155698	2178129	TRAF7
16	2177180	2196525	CASKIN1
16	2204248	2209416	MLST8
16	2209253	2211950	BRICD5
16	2211997	2214807	PGP
16	2223566	2235742	E4F1
16	2235816	2238711	DNASE1L2
16	2239395	2252300	ECI1
16	2253116	2268412	RNPS1
16	2275881	2340746	ABCA3
16	2339150	2426699	ABCA17P
16	2429394	2458854	CCNF
16	2460080	2464963	C16orf59
16	2464950	2468213	AC106820.2
16	2471499	2474145	NTN3
16	2475051	2509560	TBC1D24
16	2476558	2482173	AC106820.4
16	2513870	2520218	ATP6V0C
16	2520357	2531422	AMDHD2
16	2537964	2603188	PDPK1
16	2554060	2556060	AC093525.6
16	2561471	2565096	AC093525.7
16	2603350	2630494	AC141586.1
16	2660349	2673444	ERVK13-1
16	2682475	2709030	KCTD5
16	2712418	2720551	PRSS27
16	2752329	2772538	SRRM2
16	2771414	2777297	ELOB
16	2777319	2780568	AC092117.1
16	2883186	2899382	FLYWCH2
16	2911937	2951208	FLYWCH1
16	2968024	2980539	PKMYT1
16	2969245	2973489	PAQR4
16	3006120	3007388	AC004233.3
16	3012456	3014505	CLDN9
16	3018445	3022383	TNFRSF12A
16	3022620	3024286	HCFC1R1
16	3024027	3027755	THOC6
16	3046681	3060726	MMP25
16	3051096	3059370	MMP25-AS1
16	3065297	3082192	IL32
16	3110460	3134882	ZNF213-AS1
16	3112560	3120517	ZNF205
16	3129777	3142805	ZNF213
16	3222325	3236221	ZNF200
16	3242028	3256627	MEFV
16	3263800	3301401	ZNF263
16	3298832	3305729	TIGD7
16	3305406	3318852	ZNF75A
16	3382081	3401065	ZSCAN32
16	3401235	3409370	ZNF174
16	3432422	3443542	ZNF597
16	3443611	3486963	NAA60
16	3500924	3539048	CLUAP1
16	3542739	3545785	AC004494.1
16	3581181	3611598	SLX4
16	3611728	3680143	DNASE1
16	3651639	3717597	TRAP1
16	3725054	3880726	CREBBP
16	3953387	4116185	ADCY9
16	4189374	4242080	SRL
16	4257186	4273075	TFAP4
16	4314761	4339597	GLIS2
16	4331549	4355607	PAM16
16	4335870	4337818	AC012676.1
16	4340251	4420494	CORO7-PAM16
16	4346694	4348648	AC012676.5
16	4354542	4425705	CORO7
16	4371848	4383528	VASN
16	4425805	4456775	DNAJA3
16	4461680	4495763	NMRAL1
16	4474690	4510347	HMOX2
16	4510675	4538828	CDIP1
16	4532216	4533670	AC023830.3
16	4556490	4600714	C16orf96
16	4608883	4615027	UBALD1
16	4616493	4690974	MGRN1
16	4693694	4695859	NUDT16L1
16	4696510	4734378	ANKS3
16	4734272	4749396	C16orf71
16	4748239	4767624	ZNF500
16	4796968	4802950	ROGDI
16	4803203	4847342	GLYR1
16	4846665	4882360	UBN1
16	4882507	4960741	PPL
16	4958317	5019158	SEC14L5
16	5024844	5034141	NAGPA
16	5033960	5087379	ALG1
16	5044122	5066110	C16orf89
16	5084304	5097808	EEF2KMT
16	5239802	7713338	RBFOX1
16	6703883	6705558	AC007012.2
16	8621683	8649654	METTL22
16	8674565	8784575	ABAT
16	8780384	8797648	TMEM186
16	8788823	8849331	PMM2
16	8848105	8860456	AC022167.2
16	8852942	8869012	CARHSP1
16	8892094	8964514	USP7
16	9091648	9121640	C16orf72
16	9355588	9408093	LINC02177
16	9753404	10182754	GRIN2A
16	10326434	10483638	ATF7IP2
16	10528422	10580698	EMP2
16	10743786	10769351	NUBP1
16	10760919	10818794	TVP23A
16	10866222	10932281	CIITA
16	10928891	10942460	DEXI
16	10933903	10936280	AC133065.6
16	10944488	11182189	CLEC16A
16	11249619	11351762	RMI2
16	11359845	11523588	AC099489.1
16	11547722	11636381	LITAF
16	11668414	11679159	SNN
16	11679080	11742878	TXNDC11
16	11750586	11797267	ZC3H7A
16	11797468	11798275	AC010654.1
16	11833850	11851585	RSL1D1
16	11868128	11916082	GSPT1
16	11927373	11976643	NPIPB2
16	11976737	12574289	SNX29
16	12659799	12804017	CPPED1
16	12901620	13240413	SHISA9
16	13920157	13952345	ERCC4
16	14071321	14266773	MKL2
16	14150833	14153235	AC130650.2
16	14301389	14331067	MIR193BHG
16	14435701	14632728	PARN
16	14632815	14669236	BFAR
16	14708944	14726338	NPIPA3
16	14748066	14765413	NPIPA2
16	14833681	14896160	NOMO1
16	14911551	14935708	AC138932.1
16	14922802	14952060	NPIPA1
16	14974591	15139339	PDXDC1
16	14988259	14990160	AC138932.3
16	15015828	15016390	AC138932.5
16	15037853	15056079	NTAN1
16	15060022	15094317	RRN3
16	15104312	15123498	NPIPP1
16	15104723	15131601	PKD1P6-NPIPP1
16	15125242	15154564	PKD1P6
16	15363624	15381047	NPIPA5
16	15395754	15413268	MPV17L
16	15434295	15625028	C16orf45
16	15594386	15643166	MARF1
16	15643267	15726353	NDE1
16	15701237	15702118	AC026401.3
16	15703172	15857033	MYH11
16	15726674	15732993	AF001548.2
16	15865720	15888625	FOPNL
16	15949577	16143074	ABCC1
16	16148928	16223522	ABCC6
16	16232495	16294814	NOMO3
16	16310341	16334190	PKD1P1
16	16317444	16350590	AC138969.1
16	16356224	16377507	AC138969.2
16	17101769	17470881	XYLT1
16	18317942	18336736	NPIPA8
16	18334400	18352476	AC126755.1
16	18358086	18379331	AC126755.2
16	18374521	18401940	PKD1P5
16	18417325	18562211	NOMO2
16	18781295	18790383	RPS15A
16	18791667	18801678	ARL6IP1
16	18804853	18926454	SMG1
16	18983934	19063942	TMC7
16	19067599	19080095	COQ7
16	19113932	19121629	ITPRIPL2
16	19167971	19268334	SYT17
16	19501689	19522145	GDE1
16	19523811	19553408	CCP110
16	19555240	19706793	C16orf62
16	19701934	19718235	KNOP1
16	19716456	19858467	IQCK
16	19761172	19766099	AC027130.1
16	19856691	19886167	GPRC5B
16	20409534	20441336	ACSM5
16	20702816	20742084	THUMPD1
16	20780193	20900349	ERI2
16	20806429	20849668	REXO5
16	20854925	20900384	DCUN1D3
16	20899868	20925006	LYRM1
16	21158377	21180616	TMEM159
16	21238874	21303083	CRYM
16	21402237	21448567	NPIPB3
16	21446683	21520444	SMG1P3
16	21597218	21657473	METTL9
16	21639537	21652660	IGSF6
16	21678514	21760729	OTOA
16	21794095	21795759	AC092375.2
16	21796106	21820410	RRN3P1
16	21834569	21880827	NPIPB4
16	21879338	21919156	SMG1P4
16	21950218	21951708	AC092119.2
16	21952660	21983660	UQCRC2
16	22007638	22087534	C16orf52
16	22092538	22156966	VWA3A
16	22206282	22288732	EEF2K
16	22297375	22335103	POLR3E
16	22345936	22437165	CDR2
16	22418672	22437715	RRN3P3
16	22437008	22492220	SMG1P1
16	22479121	22536521	NPIPB5
16	22814177	22916338	HS3ST2
16	23061406	23149270	USP31
16	23388493	23453180	COG7
16	23463542	23521995	GGA2
16	23522014	23557731	EARS2
16	23557362	23574389	UBFD1
16	23581002	23596356	NDUFAB1
16	23603160	23641310	PALB2
16	23641392	23677455	DCTN5
16	23677656	23690367	PLK1
16	23836001	24220611	PRKCB
16	24255553	24362801	CACNG3
16	24537693	24572863	RBBP6
16	24610209	24827632	TNRC6A
16	24845841	24911628	SLC5A11
16	24919385	25015666	ARHGAP17
16	25031744	25058109	AC133552.2
16	25069570	25070109	AC133552.5
16	25093387	25095255	AC133552.3
16	25106569	25107102	AC133552.6
16	25111729	25178231	LCMT1
16	25236001	25257931	ZKSCAN2
16	25257952	25261066	AC008741.2
16	25692026	26137688	HS3ST4
16	27203495	27221768	KDM8
16	27224991	27268794	NSMCE1
16	27313668	27364778	IL4R
16	27447669	27453393	IL21R-AS1
16	27459555	27549913	GTF3C1
16	27550133	27780369	KIAA0556
16	27787535	28063509	GSG1L
16	28097979	28211920	XPO6
16	28258686	28292173	AC138904.3
16	28292519	28323849	SBK1
16	28342555	28363508	NPIPB6
16	28379579	28403879	EIF3CL
16	28456371	28492098	AC138894.1
16	28474111	28495575	CLN3
16	28494649	28498970	APOBR
16	28532708	28539174	NUPR1
16	28553915	28591790	SGF29
16	28605196	28623625	SULT1A1
16	28688558	28735730	EIF3C
16	28751787	28772807	NPIPB9
16	28822431	28823969	AC145285.7
16	28823035	28837237	ATXN2L
16	28842411	28846408	TUFM
16	28846600	28874212	SH2B1
16	28904421	28936526	RABEP2
16	28950807	28967097	NFATC2IP
16	28974221	28984548	SPNS1
16	28974804	28990775	AC109460.3
16	28984826	28990783	LAT
16	29074976	29116718	RRN3P2
16	29291220	29372110	AC025279.1
16	29350746	29370272	SNX29P2
16	29381354	29404029	NPIPB11
16	29425800	29447026	SMG1P6
16	29443056	29454964	BOLA2
16	29443230	29454651	BOLA2-SMG1P6
16	29454501	29458219	SLX1B
16	29455105	29464963	SLX1B-SULT1A4
16	29459889	29464976	SULT1A4
16	29483642	29505999	NPIPB12
16	29527568	29594966	SMG1P2
16	29662979	29670876	SPN
16	29679008	29698699	QPRT
16	29790719	29805385	KIF22
16	29806106	29811164	MAZ
16	29811382	29815892	PRRT2
16	29815952	29820117	PAGR1
16	29820394	29848039	MVP
16	29858357	29863736	CDIPT
16	29871159	29899547	SEZ6L2
16	29900375	29919864	ASPHD1
16	29905012	29927035	KCTD13
16	29919634	29921905	AC120114.2
16	29926836	29928933	AC120114.1
16	29940885	29973052	TMEM219
16	29973641	29992261	TAOK2
16	29992321	29996436	HIRIP3
16	29995294	30005793	INO80E
16	30005509	30023270	DOC2A
16	30024427	30052978	FAM57B
16	30053090	30070457	ALDOA
16	30075978	30085377	PPP4C
16	30085793	30091887	TBX6
16	30092314	30096915	YPEL3
16	30096430	30104116	AC012645.1
16	30104810	30113856	GDPD3
16	30114105	30123506	MAPK3
16	30182827	30189076	CORO1A
16	30192934	30194306	BOLA2B
16	30193887	30197561	SLX1A
16	30193892	30204310	SLX1A-SULT1A3
16	30199228	30204310	SULT1A3
16	30222937	30254510	NPIPB13
16	30267553	30335374	SMG1P5
16	30350766	30355361	CD2BP2
16	30357102	30370264	TBC1D10B
16	30378106	30400108	ZNF48
16	30378133	30395991	SEPT1
16	30407297	30431108	ZNF771
16	30423619	30430075	DCTPP1
16	30443631	30446181	SEPHS2
16	30472658	30523185	ITGAL
16	30524001	30526821	ZNF768
16	30530367	30535347	ZNF747
16	30534752	30537144	AC002310.1
16	30553764	30558498	ZNF764
16	30569346	30572734	ZNF688
16	30573740	30585771	ZNF785
16	30602558	30624012	ZNF689
16	30650717	30656440	PRR14
16	30658431	30670814	FBRS
16	30698209	30741409	SRCAP
16	30704067	30745169	AC106886.5
16	30740381	30744281	TMEM265
16	30748270	30761176	PHKG2
16	30757423	30762710	CCDC189
16	30761745	30776307	RNF40
16	30778449	30787202	ZNF629
16	30833626	30894960	BCL7C
16	30875222	30895220	MIR762HG
16	30896607	30903560	CTF1
16	30919319	30923269	FBXL19-AS1
16	30923055	30948783	FBXL19
